date;url;notes
2022-01-26;https://www.axios.com/stock-market-2022-worst-start-year-ever-73c15533-b443-4290-8693-c215df7a44ab.html;The stock market is off to the worst start to a year ever, under Biden’s first full month of January in office, and after a year of exceptional mismanagement of the economy. Biden ran on fixing the pandemic economy that Trump supposedly produced, but which Biden’s Democrat allies in state governorships largely induced via draconian lockdowns in 2020, and now he is failing to deliver on his promises. This shows staggering incompetence: how ineptly must you be managing the economy if your party destroys the economy by legally forcing businesses to close and you can’t get it to recover just by lifting most (if not all) restrictions on business operation? The left obsessively insisted the Trump made Americans’ lives worse, but what is worse than the economy destroying Americans’ investments—including retirement investments—under his watch?
2022-01-26;https://www.dailywire.com/news/biden-surgeon-general-suggests-joe-rogan-podcast-should-be-censored-big-tech-has-important-role-to-play;Biden’s Surgeon General is encouraging tech companies to censor anyone who disagrees with the government’s official position, as if the government has any right to ask the private sector to censor their opponents for them. As noted previously, the Supreme Court has ruled that it is unconstitutional for the government to coerce a private company, via explicit or implicit threat of retaliation, to censor their political adversaries on their behalf. How much more corrupt and authoritarian is it that the bureaucrat under a Democrat president is pushing Big Tech to censor their opponents when Big Tech employees overwhelmingly donate to Democrats (versus Republicans), as publicly available FEC filings clearly show? And, of course, the biggest litmus test of all whether Democrats and their supporters would tolerate this scenario if the shoe was on the other foot: would the left accept it if a Republican presidential administration’s Surgeon General told Republican-aligned Big Tech to censor a liberal critic? Of course not, and they would be right to take that point of view—freedoms should be respected irrespective of political viewpoints. 
2022-01-27;https://twitter.com/Breaking911/status/1486781883253993473;A car belonging to Congresswoman Cori Bush, who has vocally called for defunding the police, was struck by gunfire while it was parked. Even a 9-year-old could tell you that when there are less police there will be more crime. Bush has only herself to blame for this: if she didn’t want criminals shooting up her car, she shouldn’t have backed the diminution of police forces across America. 
2022-01-28;https://www.axios.com/coronavirus-contact-tracing-public-health-omicron-61231b48-b17b-4455-aa6a-a0fbf8400678.html;Democrats have decided that, while they want to eject the unvaccinated from society to limit the spread of COVID even though the more numerous vaccinated spread it just as easily, they don’t want to bother with contact tracing, which actually DOES limit the spread of disease. Although certainly not a panacea, contact tracing does make a tangible difference. It allows infected individuals to contact those with whom they’ve been in contact so that those individuals in turn can isolate early, reducing the spread of COVID if they test positive, until they test negative for COVID. Vaccine mandates, on the other hand, don’t work considering that (1) the vaccinated spread COVID at the same rate as the unvaccinated, (2) there are more vaccinated people in most areas than unvaccinated, and (3) the vaccinated are less likely to get tested, since they have been assured (until recently) that the vaccine makes them invulnerable to COVID, than the unvaccinated, who are not only aware that they are at risk for COVID (and take appropriate precautions) but are in some cases under obligation from their workplace to test for COVID weekly (allowing for the detection of asymptomatic cases where the vaccinated do not). It is quite strange that the Democrats defy this line of reasoning considering that they profess themselves to be the “pro-science” political party—unless it was never about science or public health but merely about controlling the populace and punishing those with whom they disagree.  
2022-01-28;https://www.axios.com/biden-near-term-troops-ukraine-6e46b3eb-af54-4837-99cd-968674e4dd06.html;Despite assuring Russia that the US would not intervene militarily if it invaded Ukraine (instead threatening sanctions), Biden is sending US troops to the vicinity of Ukraine. What message is this supposed to send to Russia? Sending mixed signals in the arena of international diplomacy can lead to misunderstandings with catastrophic consequences. If Russia antagonizes US troops because it calls the US’s bluff that it won’t intervene, US troops do take action when Biden assured Russia they would not, or any number of other miscommunications transpires, it could easily spiral into direct war between 2 nuclear armed states. What does Biden think America will get out of taking this colossal risk? 
2022-01-28;https://twitter.com/libsoftiktok/status/1487164691772227586;A passenger on a Spirit Airlines passenger was told to cover his mask because the tongue-in-cheek (and not at all profane) anti-Biden slogan depicted on it, “Let’s Go Brandon”, was “offensive” to the other passengers. It would be one thing if the passenger was displaying racial slurs on his person: in that case, fellow passengers could understandably take offense. But essentially the political speech of his mask was the equivalent of expressing “I don’t like Joe Biden”, which we SHOULD all agree should be tolerated even if it is at odds with one’s own opinion. But literally the other passengers bullied a passenger with whom they politically disagreed. During Trump’s term in office, many Democrat supporters proclaimed “Fuck Trump” and incurred few, if any, consequences. I dare anyone to produce evidence of a passenger being told to remove or cover clothing that said “Fuck Trump”. Robert DeNiro even uttered this phrase on network television during the Tony Awards broadcast and was cheered rather than condemned by mainstream popular culture. This is another example of the Democrat-constructed double standard: you can criticize Republicans with as vulgar language as you want, but you can’t criticize Democrats even in mild language. 
2022-01-29;https://twitter.com/AmyBeePhoenix/status/1487484029762945028;Merriam-Webster quietly changed their definition of “vaccine” during the pandemic, such that it went from containing inactivated microorganisms and conferring “immunity” to simply “stimulat[ing] the body’s immune response”—a change in definition which just so happens to go from not characterizing the mRNA COVID immunotherapy injections to characterizing them as such. Why is Merriam-Webster so concerned that the mRNA injections are classifiable as “vaccines” when they do not meet the traditional definition of vaccine? What do they have to gain from calling the mRNA injections vaccines? And what’s wrong with these injections NOT being vaccines? If the mRNA COVID immunotherapy injections are safe and effective, why should it matter if they count as vaccines or not? The answer is the pharma companies, the government, or both determined that people would be more willing to trust in the safety of the mRNA injections if they traded on the trustworthiness that most people regard real vaccines as having. In other words, it’s a con: by calling something a vaccine that’s not, people trust it like they trust real vaccines, a move which pharma and/or government would only pull if there was some reason not to trust the mRNA COVID shots. 
2022-01-30;https://thepostmillennial.com/poll-americans-candidates-scotus;More than 3/4 of Americans (76%) disagree with Biden’s promise to limit the field of Supreme Court justice candidates to 6% of the population (black women). It should not come as a surprise that a large majority of Americans want Biden to consider all qualified candidates for the Supreme Court regardless of their background. So the fact that he is explicitly eliminating 94% of candidates shows just how committed he is to radical left race politics (Wokeness). Also, how is explicitly using race and sex as a hiring determination not racist? What about all the qualified Latino men and Latina women who could serve on the court? What about all the qualified Asian men and women candidates? What about all the qualified black men? It should be clear to any thinking person that excluding them on these grounds—that they are not both black and a woman—constitutes illegal discrimination from the federal government. And yet not only is Biden proceeding with it anyway, but he has the nerve to say that this is actually to PROMOTE racial equality. How is it that supposedly just and fair liberals don’t see through this for the naked racism and sexism that it is? 
2022-01-31;https://www.reuters.com/article/health-coronavirus-japan-kowa/japans-kowa-says-ivermectin-effective-against-omicron-in-phase-iii-trial-idUSL1N2UB0AV;A study out of Japan indicates that ivermectin is effective against COVID, contradicting all the “experts” and journalists who insisted that this was false and even advocated censorship against those maintaining it was true. Frontline doctors have been exhorting the CDC to study this for months, yet only now can news consumers find mainstream media outlets reporting on ivermectin’s promising COVID treatment potential. If doctors and public health authorities, as they claimed, wanted to pursue any and all routes to ending the pandemic as quickly as possible, how did it take this long to study ivermectin? Is it because the CDC just didn’t get around to it? Or is it because ivermectin is a cheap natural drug that competes with Pfizer’s and Moderna’s newly patented and expensive mRNA COVID injections? 
2022-01-31;https://twitter.com/MichaelPSenger/status/1488207493679366146;CDC head Walensky, NIH head Fauci, and Biden all at one point claimed that the vaccinated could not catch COVID and could not transmit it, statements which are now quite clearly shown to be false. There is an active effort on the part of the Democrats and their supporters to gaslight the “vaccine” skeptics by claiming that they never said the vaccinated couldn’t catch COVID. Here is ample proof that they DID say the vaccine prevents infection—they didn’t always claim all along that the “vaccine” simply reduced symptom severity. That notion is a fiction to cover for how wrong they were found out to be.
2022-01-31;“Studies in Applied Economics: A Literature Review and Meta-Analysis of the Effects of Lockdowns on COVID-19 Mortality”, SAE No. 200, Herby, Jonung, Hanke;A meta-analysis of lockdown data conducted by researchers at Johns Hopkins University found that lockdowns only reduced deaths from COVID by 0.2% on average. Meanwhile, thousands of small business owners lost their life’s work and endured economic ravages because of the lockdowns. And how many others suffered from drug addictions, depression, domestic abuse, and suicide because they weren’t allowed to leave their homes, go to work or school, or see their friends? Essentially, the lockdowns saved a minuscule number of lives while eroding the mental (and physical) health and financial well-being of many times the number of lives saved. 
2022-02-01;https://www.axios.com/leaked-document-reveals-bidens-afghan-failures-c27d790c-3a50-4734-8543-7db710898bb2.html;A leaked document reveals that the Biden administration was scrambling to finalize (let alone implement) key components of the Afghanistan withdrawal plan barely a month before the hard deadline of 9/11/2021. For instance, by August 14, 2021, the Biden administration hadn’t even directed Afghan allies to begin making evacuation requests to US personnel. A core component of Biden’s campaign was that Trump’s administration was “chaotic” and that he (Biden) had the experience to execute policy smoothly. How is this better than Trump’s policy execution? 
2022-02-03;https://www.bbc.co.uk/news/world-us-canada-60239038;GoFundMe froze the campaign for the overwhelmingly peaceful Freedom Convoy protest for no other reason than that they politically opposed it. GoFundMe is not opposed to hosting funding campaigns for political causes. Not only that, but they are transparently partisan, in favor of (of course) the leftists of the world. Apropos of the BLM protests in Kenosha which precipitated Kyle Rittenhouse’s self-defense shooting of 3 assailants, GoFundMe directly contributed $500 to an organization called Riot Kitchen. Riot Kitchen’s activities included, among other things, filling up gas cans for use during the violent unrest in Kenosha, for which some members were arrested. So GoFundMe sees no problem with contributing its own money as a company to riot agitators, but takes issue with truckers trying to support themselves while they practice peaceful civil disobedience to protect their right to bodily autonomy. 
2022-02-03;https://www.wsj.com/articles/covid-19-vaccines-linked-to-menstrual-cycle-changes-11643902386;A recent study found that the COVID “vaccine” may cause anomalies in women’s menstrual cycles, specifically lengthening the time between cycles. It should not surprise anyone that an immunotherapy which instructs cells to make organic compounds they don’t normally make—compounds which, recall, are cytotoxic—would interfere with the normal menstrual cycle. While cells make these compounds, they must expend cellular metabolic functions on it which they would otherwise dedicate to their normal operation. If cells have the same amount of resources but one more task to expend them on, everything slows down. This is biology 101. Is it any wonder that pregnant women are among the least vaccinated groups in America? Who knows what other second-order consequences the mRNA “vaccines” may cause but which have yet to be discovered? 
2022-02-03;https://www.youtube.com/watch?v=vBpbV2TGbac;Facebook is censoring an article from one of the world’s most prestigious peer-reviewed scientific medical journals, in which a whistleblower challenges the integrity of Pfizer’s vaccine trial data. Facebook even censored licensed medical doctors who shared the article. How is Facebook combating misinformation by censoring a rigorously reviewed scientific paper? Is Facebook claiming to know more about what constitutes medical falsehoods than the peer review panel at the BMJ, one of the oldest and most credible scientific journals in the world? What’s more likely, that Facebook has the facts and the BMJ doesn’t, or that Facebook is really just trying to push its favored narrative?
2022-02-04;https://twitter.com/ezralevant/status/1489744172202569731;After freezing the campaign for the Freedom Convoy, GoFundMe announced that, at the behest of the government, they would keep the money contributed to the campaign and donate it to charities of GoFundMe’s choice unless contributors explicitly submitted a refund request form. This essentially amounts to theft. Instead of automatically giving back all of the money, GoFundMe is keeping any of it that isn’t reclaimed within a certain window of time and giving it out to other charities which ostensibly align with their politics. Recall that GoFundMe is very clear on the bent of its politics—leftist—as evidenced by its direct contribution to leftist riot logistics outfit Riot Kitchen. What’s even worse is that the government can force a private company to shut down monetary contributions to an overwhelmingly peaceful demonstration by dissidents of the ruling regime. There is no other word for this behavior than fascist: the government is puppeteering the private sector into crippling the lines of financial support to their political opponents. 
2022-02-04;https://www.cnbc.com/2022/02/04/harvard-medical-professor-says-its-time-to-move-on-from-pandemic-.html;A Harvard professor has come out urging people who would have reasonably robust immune responses against COVID to go back to their normal lives and consider the pandemic essentially over. At this point, the overwhelmingly dominant variant (Omicron) is less lethal, and anyone who has been infected with it has natural immunity for at least the next 6 months. There is no reason these people should not be at liberty to go about their lives. Every day that people who are reasonably resistant to it don’t do so is another day in which they don’t earn a living, support their local businesses, go to school, and keep our society functioning. 
2022-02-06;https://twitter.com/ggreenwald/status/1490310766477688838;More Americans have died from COVID in the first 10 months of Biden’s presidency than in the 10 months in which Trump was president during COVID. Biden campaigned on getting the COVID under control, and stated that any president who presided over as many pandemic deaths as Trump did should not be president. So where are the calls from Democrats for Biden to resign? Why isn’t Biden taking responsibility for failing the benchmark that he himself set for a president’s handling of COVID? Apparently, the way the Democrats (and their media allies) enforce it, standards on how many Americans a president can see die on their watch only applies to Republican presidents. 
2022-02-09;https://twitter.com/ggreenwald/status/1491405803395649537;Democrat governors and mayors across the country, who claim to follow science and prioritize fighting COVID above all else, are dropping mask mandates despite the fact that the scientific assessment of masks’ effectiveness has not changed since mask mandates were instituted. Granted, it is sensible to drop mask mandates because the masks that most people use are not effective, as they don’t have a small enough mesh, and masks have been shown to have a number of adverse side effects like fungal growths. On top of Democrats’ insistence on an ineffectual policy, they claimed that science supported it and are now dropping the policy even though the science they cited didn’t change. It just shows how the Democrats don’t stand for anything, and will forsake even what they claimed to be life-and-death public health policy to win elections, now that even their own voters’ patience is wearing thin on masks. 
2022-02-09;https://www.axios.com/fauci-covid-pandemic-restrictions-vaccines-15d1c1fb-5532-43f6-8b6c-bb6bfb3911b1.html;For months, Fauci maintained that only upon reaching about 70% vaccination rates would the pandemic end, so how is it he is claiming that the pandemic is winding down even though the US’s vaccination rate is far short of that? It’s doubtful that it owes to the vaccine’s effectiveness, since case rates spiked in January 2022 and the largest ever share of the vaccinated contracted the Omicron variant. Quite the contrary, the only way Fauci could justify declaring the pandemic as in decline—which could very well be accurate—is that enough people developed natural immunity from the January surge in cases that there is ACTUAL, organic herd immunity in large swaths of the US population (especially in urban areas), both among the vaccinated and unvaccinated swept up in that surge.
2022-02-11;https://www.axios.com/covid-vaccines-unvaccinated-cdc-doctors-clinics-59840eb4-1207-4db6-aa9a-22892bc913cb.html;The media is still pushing the vaccine mere weeks after a surge in Omicron cases ripped through vaccinated and unvaccinated alike. How can the media, the Democrats’ steadfast ally, possibly be perplexed at hesitancy to get vaccinated when we all just witnessed the utter failure of vaccines to prevent COVID cases, as numerous public figures assured us the vaccines would do?
2022-02-13;https://twitter.com/CAPAction/status/1492959867233001483;In an interview with Lester Holt the Thursday before Super Bowl Sunday 2022, after a January that saw that highest COVID case rate despite over 60% vaccination nationwide, Biden claimed that “we know the shots work”. How can Biden claim to “follow the science” and stand against “misinformation” when making a statement that is clearly untrue? The COVID shot is clearly no longer effective against Omicron, if it was ever effective against the wild type: the mere fact that there were more COVID cases when America was 60% vaccinated than when it was 0% vaccinated is proof enough. Add to this the fact that in January 2022 the unvaccinated weren’t allowed in indoor public spaces in the dead of winter in major cities like New York and Chicago, meaning the vaccinated overwhelmingly more so than the unvaccinated were even in any position to spread in the first place, cements the fact that the vaccinated drove the record high COVID case rates. How can a president who ignores these facts claim to speak for objective scientific truth? 
2022-02-14;https://www.bbc.co.uk/news/world-us-canada-60383385;In order to break mostly peaceful protests against vaccine mandate protesters, the left-controlled Canadian government invoked some of its most extreme emergency powers to freeze protesters’ bank accounts. Government action of this sort is solely the provenance of fascists. Only fascists would attempt to end a peaceful protest by rendering protesters unable to receive or access funds—essentially, make them financially destitute. The only thing worse would be to order police to fire upon the protesters. This isn’t about controlling violent elements. Like with every protest, there will certainly be at least some instances of violence, but these have been so rare with the Freedom Convoy that conventional policing techniques would be MORE than sufficient—this financial coercion isn’t for crowd control, but to end a political uprising defying the left-wing Canadian government. The Freedom Convoy protesters are 100% in the right, if not before then certainly that their own democratically elected government subjugates them with financial destitution. 
2022-02-14;https://twitter.com/TrueNorthCentre/status/1493347561876471809;[See previous entry.] The left-controlled Canadian government is now trying to control cryptocurrency  and crowdfunding transactions using the Terrorist Financing Act. How does a government justify obstructing, and potentially prosecuting participants in, transactions to financially support overwhelmingly peaceful protesters by invoking counter-terrorism powers? How is this anything other than fascist? It cannot but be fascist: using the power of the state to suppress a protest against the political interests of the ruling party. 
2022-02-17;https://www.axios.com/lgbtq-generation-z-gallup-24551003-3bfa-414a-bbef-ff663368c4b5.html;Another poll, this one by Gallup, confirms that more than 1 in 5 individuals of the Gen Z generation identify as one of the LGBTQ identities. As stated previously on this subject, what is more likely, that suddenly there is twice as much tolerance in society from Millennials to Gen Z (Millennial rate of LGBTQ identification is at around 10%), or that Gen Z is simply viewing the LGBTQ plus constellation of identities as a fad to participate in? Social tolerance does not change that rapidly, and individuals are born with the mental characteristics that predispose them to LGBTQ identities at consistent rates across time and space. In other words, to the extent that someone is “born” gay, lesbian, trans, etc., the rate of this happening does not change over time, any more than the rate of males vs. females being born (or at least conceived) can deviate from roughly 50/50. This shift in the youngest generation toward LGBTQ identities just so happens to coincide with the explosion in identities which require no lifestyle change or commitment (or at least explosion in public presence). For instance, being homosexual requires one to pursue sexual relationships with one’s own sex almost exclusively (as opposed to with the opposite sex, as is most prevalent). If a self-professed homosexual does not adhere to this lifestyle with consistency, it strains the very definition of “homosexual”. But declaring oneself, for instance, “genderfluid” does not require any lifestyle change: this identity is predicated purely on how one feels about oneself, and is permitted to change from moment to moment, passing whim to passing whim. So is it any wonder why more Gen Z identify as LGBTQ now that the plethora of lifestyle-agnostic gender identities burst into mainstream cultural consciousness?
2022-02-17;https://alexberenson.substack.com/p/data-about-the-vaccines-is-disappearing/comments?utm_source=url;Not only are the vaccinated in Scotland contracting COVID and dying from COVID at higher rates than the unvaccinated, but the Scottish government has stated that it will no longer publish COVID data. This data, directly from Public Health Scotland, should alarm everyone. So why is the Scottish government hiding the data? Shouldn’t they be concerned with keeping the public safe, in which case they should give the public the fullest scientific picture they can? If they want people to make the best COVID-related health choices, shouldn’t they let people see the risks of taking the vaccine? There is no excuse for hiding data that contradicts the “the vaccines work” narrative. The only reason that a government is doing so is to hide the terrible truth. 
2022-02-17;https://www.youtube.com/watch?v=jvUMVDdogXE;Another social media platform has censored a study by a highly respected physician because it does not conform to the narrative that the mRNA “vaccines” are the only effective way to fight COVID. The study, published in the prestigious and highly credible Journal of the American Medical Association (JAMA), was removed from LinkedIn, which is owned by Microsoft. How is it that LinkedIn claims to know so much more about COVID than a world-renowned physician that it sees fit to censor a study by that physician published in one of the world’s leading medical journals? Or is it just that they didn’t like the study’s conclusion, which is that natural immunity to COVID is long-lasting? 
2022-02-22;https://www.reuters.com/world/us/biden-extend-us-national-emergency-due-covid-19-health-risk-2022-02-19;Despite the fact that the nationwide surge in Omicron cases has subsided and the US has approached his vaccination targets, Biden has renewed the invocation of emergency powers. How does it even remotely make sense to seize emergency powers when the inciting incident to the initial declaration of emergency is DECLINING in severity? Such seizure of power is the provenance of fascists. Authoritarians must remain vigilant to maintain a constant pretext their extraordinary powers, declaring emergencies whenever possible. It seems Biden has done exactly this, even though large swaths of Americans now have natural immunity, as vaccinated and unvaccinated alike contracted the Omicron variant, from the January wave. 
2022-02-23;https://twitter.com/redsteeze/status/1496627230671319046;The Biden administration’s response to a question about rising gas prices is that it’s being caused by the “cost” of “standing up for our values” in Ukraine… despite the fact that the US hasn’t done anything in regards to Ukraine that would incur costs. A “cost” would be deploying troops to fight in Ukraine, or purchasing less gas from Russia. Neither of these steps were taken, though. In fact, the Biden administration explicitly stated that it would not reduce gas purchases from Russia. The only way that the war in Ukraine could impact our gas prices would be from the disruption in the petroleum market. But then how would suffering this fluctuation, as every nation would (since the petroleum market and demand is global), count as “standing up for our values”? This statement implies we are willfully incurring a cost unique to and associated with an action we are taking for Ukraine’s benefit, but we are taking no such action which would incur a cost specifically in the form of higher gas prices. So essentially, this is just a deflection away from Biden’s disastrous economic policies. 
2022-02-24;https://www.axios.com/wanted-inflation-scapegoat-79bd4280-d757-4bf1-a27f-ccce1e8f8a1d.html;Instead of owning up to the fact that their disastrous economic policies have caused inflation, leftist Democrats are pretending that corporations just all decided on a whim to charge higher prices. While arbitrary price hikes across an industry are not unheard of—this is the definition of a cartel—this is rare and typically only happens in industries dominated by a monopoly or duopoly. Thus, the idea that all companies everywhere all coordinated and agreed to charge more for their products is laughable. Such a scenario is akin to a Prisoner’s Dilemma, where companies have no incentive to raise prices, because if they do and their competitor doesn’t, the competitor will enjoy more sales (since its prices are lower). This is why the supply-demand relationship has the single largest impact on pricing. Running up the national debt and printing more money are driving inflation, not collusion between all private sector companies across industries. Leftists are pushing this absurd conspiracy theory because (1) it deflects from their catastrophic mishandling of the economy, and (2) it erodes faith in capitalism so that these leftists can win over more supporters for socialism and communism. 
2022-02-24;https://twitter.com/FoxNews/status/1496990828404875266;A prominent Democrat has called for ejecting Russian students from US universities, a policy which would be “racist” by Democrats’ own principles. A commonly held principle among Democrats is that any policy which singles out a race or nationality of people for an adverse consequence is racist by definition. As proof of this, Democrats would universally and vocally condemn a policy which ejected all Kenyan students from US universities. But because Democrats consider Russians “white”, it’s OK in their view to discriminate and revoke their privileges. This isn’t to say the policy has no merit—it could, depending on how, why, and under what circumstances it was implemented (e.g. ejecting Russians who study at universities researching military technology)—but instead to say that it is hypocritical of Democrats to say this. They can’t claim to be the party of racial justice and endorse views like this. 
2022-02-25;https://www.axios.com/coronavirus-masks-cdc-guidance-52aaae87-7ea5-4a3b-8ebf-66e3f542ef77.html;Once again, the CDC has arbitrarily changed its masking policy due to the shifting winds of public opinion, in spite of there being no updates in scientific understanding of masking. Previously, the CDC admitted to dropping its first mask mandate to encourage more Americans to get vaccinated. Now that the nationwide Omicron wave has subsided and Democrat governors and mayors across the country are ending mask mandates in response to a sharp decline in public support for them, the CDC is following suit. All of this is intended solely to cushion the blow to Democrats in the upcoming election. There is no new evidence that the virus increased in size so that the most commonly used masks will obstruct it, and there is no new evidence that the masks most commonly used by Americans have a weave that’s now tight enough to obstruct the virus. So there is no evidenciary or scientific basis for the CDC’s change in guidance. Either its prior guidance was unscientific or its new guidance is. Given the physical properties of the virus and masks, it is likely that its new guidance is actually more reasonable. But that begs the question: why did they issue the prior guidance when the science didn’t support it? It would seem that this is purely “public health theater”, an attempt to create the illusion of taking concrete steps even though they have no impact on public health outcomes. 
2022-02-26;https://thehill.com/homenews/administration/595919-62-percent-of-voters-say-putin-wouldnt-have-invaded-ukraine-if-trump;More than 3 in 5 Americans (62%) believe that Putin would not have invaded Ukraine if Trump were president. Such a strong majority means that even a fair share of independent and Democrat voters, and not just die-hard Republican voters, believe that Trump would kept Putin out of Ukraine. This just goes to show how weak Americans, even his own voters, perceive Biden to be. There is ample reason to believe that this would in fact have been the case. Obama and Biden, both Democrat presidents, pushed for the incorporation of Ukraine into NATO despite Putin’s warnings that Russia would regard this as an EXISTENTIAL threat. While Trump certainly opposed a Russian invasion of Ukraine, he did not push for its NATO membership. Instead, Trump beefed up NATO by pushing other NATO members to increase their monetary and personnel contributions to the alliance. But ultimately, the proximate cause for Putin ordering an invasion of Ukraine is the smell of weakness he got from Biden. Why? If, along with insisting on Ukraine joining NATO, Biden had come off as though he would deploy US troops to defend Ukraine, Putin would likely not have been willing to risk direct confrontation with the American military. So the fact that Putin DID send troops to Ukraine demonstrates that he didn’t think American troops would oppose him. Putin was right. Biden hasn’t sent troops, and at this point, it’s too late—Russia has pushed deep enough into Ukraine that US or NATO troops wouldn’t be able to turn the tide. 
2022-03-01;https://www.axios.com/axios-ipsos-poll-covid-recovery-biden-d2e3990a-5ecc-4a99-976c-da77bd8c4078.html;From last year to this year, the percentage of Americans who “trust Biden to provide them with accurate information about the [SARS-CoV-2] virus” declined from 54% to 43%. Not only is trust in the Biden administration on COVID diminishing, but it has dipped so low that the Democrat voter base is starting to lose trust. Biden campaigned as the president who believed in science, so how come he can’t get Americans across the ideological spectrum to trust his grasp of the science on COVID? It’s probably because over that time efficacy of the vaccine dropped significantly, so much so that many vaccinated people contracted COVID. 
2022-03-01;https://www.axios.com/border-robot-dog-hispanic-lawmakers-concern-14360a33-5d81-4cb3-9118-133a4bf67df9.html;The Biden administration, which supposedly cares so much about “people of color” (which includes Latinos) has backed an immigration enforcement plan that even fellow Democrats allege is racist. The Biden administration has rolled out a plan to use four-legged robots to patrol the border, which Latino Democrats have decried as dehumanizing to Latinos. What happened to Biden’s promise to treat migrants with dignity? Yet more proof that Biden doesn’t stand by any of his promises.
2022-03-01;MDPI: “Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line”;A study in a scientific journal suggests that the Pfizer mRNA “vaccine” can cause reverse transcription to DNA, which COVID “vaccine” apologists swore is impossible. The study, published in the MDPI journal, indicates that the mRNA sequences delivered by the vaccine can result in viral DNA fragments to be written to the human genome in human cells (in this case, liver cells). That this is even possible should be utterly alarming, but what is more shocking is that this is exactly what pro-”vaccine” public health officials all swore was impossible. These officials have been so consistently wrong about the science of the mRNA shots that either they are the least competent public health bureaucrats of all time, or they have deliberately suppressed and hidden all the possible adverse side-effects of the mRNA shot that are slowly emerging now.
2022-03-01;State of Wisconsin, Office of the Special Counsel: “Second Interim Investigative Report On the Apparatus & Procedures of the Wisconsin Elections System”;A report submitted to the Wisconsin legislature by the state’s Office of the Special Counsel outlines a number of irregularities and possible criminal conduct in the state’s execution of the 2020 election. The report puts forward 8 instances of serious irregularities. Most notable of these are the use of absentee ballot drop boxes without prior legislative approval, city governments providing private companies with unauthorized access to the WisVote database, nursing home residents casting votes with improper assistance and when ineligible to do so, and failure to include non-citizen in the WisVote database so that they can be properly denied a ballot (in accordance with state and federal law). The fact that election law was clearly violated numerous times and in a variety of ways, at the very minimum, leaves the door open to election fraud. Not only that, but instances of ballots being cast improperly have been forensically discovered. Whether this was done on a scale sufficient to influence the outcome of the state’s presidential election is not currently known. Even so, Democrats can no longer truthfully state that such an outcome is impossible. Democrats’ claims that the 2020 presidential election constitutes the most secure election ever held have been thoroughly shattered. 
2022-03-07;https://www.axios.com/trump-election-lawyers-disbar-5c2b9252-d15d-495f-a759-2446d9fa62e8.html;In retaliation for Trump’s lawyers exercising their legal right to challenge the 2020 election outcome in court, a “dark money” pro-Democrat group is trying to strip these lawyers of their ability to practice law. How is it not the most authoritarian thing imaginable to punish your opponents for using the law to challenge the result of your election victory by ensuring they can never challenge you again? This is the behavior of tyrants. And it certainly suggests that the election was not so legitimate as these same Democrats claim. If a party’s reaction to being challenged on the outcome of a presidential election in court, under laws firmly on the books, and surviving the challenge is to prevent those lawyers from ever practicing law again, then what are they so afraid of? This is not the behavior of a party secure in the knowledge that they won fair and square. And because, by definition, “dark money” means that donors cannot be identified, it is entirely possible that the funders are Democrats themselves. We are reaching a dangerous place where anyone who wants a fair recount against a Democrat win will be ejected from the electoral and legal process. Despots the world over cling to this very tactic: cheat to win, then destroy everyone who cried foul. The Democrats have definitely engaged in the second part of this, and it is unknown if they have or have not done so for the first. 
2022-03-08;https://twitter.com/ConceptualJames/status/1501202423032995840;Biden’s Surgeon General, a government employee bound by the constitution and its First Amendment, has issued guidance to Americans instructing them to help censor social media content which constitutes “misinformation” in his view regarding COVID. Once again, it should be noted that the Supreme Court has ruled that the government laundering censorship requests through the private sector is unconstitutional. The government cannot twist the arm of private companies to silence Americans when government, itself, may not do so. Otherwise what’s the point of the First Amendment? It’s interesting that the Surgeon General is stepping up his censorship campaign now that evidence abounds that the mRNA shot is ineffective against Omicron. Does anyone watching this administration really think that this censorship regime will not target evidence-based claims that the “vaccines” don’t work against Omicron? So then what anti-misinformation purpose is really being served here? Or is it an anti-Biden-criticism purpose?
2022-03-09;https://blockclubchicago.org/2022/03/09/cta-doubling-security-guards-on-trains-buses-and-adding-more-cops-amid-uptick-in-crime/;Underscoring how bad the spike in crime rates is, Chicago will be doubling the number of security guards on its property and upping police presence. How can anyone deny how out of control crime is now? And with Democrats controlling the city uncontested for decades, who else can be blamed for the crime wave?
2022-03-10;https://twitter.com/ggreenwald/status/1502079894339084288;Facebook has appointed itself the right to determine which nationalities users should be allowed to wish death upon, and which nationalities should be protected by their moderation policies. Facebook has exempted speech regarding Russians from its moderation policy against calling for the death of certain groups, in response to the Ukraine conflict. This is an extremely dangerous precedent to set, and one with no public oversight. Facebook is not a democracy on which all adults can vote. And as is well established from a view of FEC filings on campaign donations, the overwhelming majority of Facebook staffers support the Democrats. How does anyone think it’s OK to let a single highly partisan body to decide that certain groups should be subject to death threats? And of course, partisan bodies do enjoy such control, it is to the benefit of Democrats, as has been consistently the case for anyone gathering the evidence (at least when viewing the United States as a whole). The effect of this is that Democrat partisans, most of whom subscribe to the racist Critical Race Theory ideology in practice, decide who should suffer hate speech and who should not. 
